BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000565,HON. DAVID LOEBSACK,2011,2011Q3,OTHER SERVICES,26544.12,9186.12
L000565,HON. DAVID LOEBSACK,2011,2011Q3,SUPPLIES AND MATERIALS,21562.45,3364.75
L000565,HON. DAVID LOEBSACK,2011,2011Q3,EQUIPMENT,2316.66,720
L000397,HON. ZOE LOFGREN,2011,2011Q3,FRANKED MAIL,2135.17,699.34
L000397,HON. ZOE LOFGREN,2011,2011Q3,PERSONNEL COMPENSATION,821019.4,270373.44
L000397,HON. ZOE LOFGREN,2011,2011Q3,TRAVEL,16664.03,5110.26
L000397,HON. ZOE LOFGREN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",68773.84,27712.66
L000397,HON. ZOE LOFGREN,2011,2011Q3,PRINTING AND REPRODUCTION,3021.87,2797.97
L000397,HON. ZOE LOFGREN,2011,2011Q3,OTHER SERVICES,45331.58,14948.71
L000397,HON. ZOE LOFGREN,2011,2011Q3,SUPPLIES AND MATERIALS,10086.66,2673.42
L000397,HON. ZOE LOFGREN,2011,2011Q3,EQUIPMENT,3597.48,1249.74
L000576,HON. BILLY LONG,2011,2011Q3,FRANKED MAIL,1942.45,932.08
L000576,HON. BILLY LONG,2011,2011Q3,PERSONNEL COMPENSATION,614956.03,209374.96
L000576,HON. BILLY LONG,2011,2011Q3,TRAVEL,30018.61,9835.6
L000576,HON. BILLY LONG,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",74593.98,17490.23
L000576,HON. BILLY LONG,2011,2011Q3,PRINTING AND REPRODUCTION,5428.04,304.75
L000576,HON. BILLY LONG,2011,2011Q3,OTHER SERVICES,41514.7,12418.5
L000576,HON. BILLY LONG,2011,2011Q3,SUPPLIES AND MATERIALS,24554.99,2299.72
L000576,HON. BILLY LONG,2011,2011Q3,EQUIPMENT,21068.88,2538.6
L000480,HON. NITA M. LOWEY,2011,2011Q3,FRANKED MAIL,40890.28,31055.75
L000480,HON. NITA M. LOWEY,2011,2011Q3,PERSONNEL COMPENSATION,609927.13,205699.86
L000480,HON. NITA M. LOWEY,2011,2011Q3,TRAVEL,16198.62,6024.62
L000480,HON. NITA M. LOWEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",130502.15,48504.11
L000480,HON. NITA M. LOWEY,2011,2011Q3,PRINTING AND REPRODUCTION,40328.65,39494.87
L000480,HON. NITA M. LOWEY,2011,2011Q3,OTHER SERVICES,34619.5,11458.5
L000480,HON. NITA M. LOWEY,2011,2011Q3,SUPPLIES AND MATERIALS,11251.79,6339.67
L000480,HON. NITA M. LOWEY,2011,2011Q3,EQUIPMENT,7443.55,2932.57
L000491,HON. FRANK D. LUCAS,2011,2011Q3,FRANKED MAIL,74076.38,42807.96
L000491,HON. FRANK D. LUCAS,2011,2011Q3,PERSONNEL COMPENSATION,611677.26,201569.45
L000491,HON. FRANK D. LUCAS,2011,2011Q3,TRAVEL,67508.95,18818.27
L000491,HON. FRANK D. LUCAS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",81403.7,27819.91
L000491,HON. FRANK D. LUCAS,2011,2011Q3,PRINTING AND REPRODUCTION,39942.89,27221.38
L000491,HON. FRANK D. LUCAS,2011,2011Q3,OTHER SERVICES,32420,11415
L000491,HON. FRANK D. LUCAS,2011,2011Q3,SUPPLIES AND MATERIALS,32224.83,12018.84
L000491,HON. FRANK D. LUCAS,2011,2011Q3,EQUIPMENT,3400.21,1113.18
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,FRANKED MAIL,25474.03,20637.49
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,PERSONNEL COMPENSATION,678833.45,233750
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,TRAVEL,40260.55,18294.53
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",117683.4,42805.85
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,PRINTING AND REPRODUCTION,23734.17,23002.44
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,OTHER SERVICES,33277.34,11384.74
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,SUPPLIES AND MATERIALS,5562.29,1214.54
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q3,EQUIPMENT,2666.19,1154.68
L000570,HON. BEN RAY LUJAN,2011,2011Q3,FRANKED MAIL,14343.25,12927.96
L000570,HON. BEN RAY LUJAN,2011,2011Q3,PERSONNEL COMPENSATION,729044.35,243341.45
L000570,HON. BEN RAY LUJAN,2011,2011Q3,TRAVEL,59483.13,28707.64
L000570,HON. BEN RAY LUJAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",58486.09,21282.03
L000570,HON. BEN RAY LUJAN,2011,2011Q3,PRINTING AND REPRODUCTION,17543.26,15680.25
L000570,HON. BEN RAY LUJAN,2011,2011Q3,OTHER SERVICES,27803.74,9321.86
L000570,HON. BEN RAY LUJAN,2011,2011Q3,SUPPLIES AND MATERIALS,10901.05,1301.14
L000570,HON. BEN RAY LUJAN,2011,2011Q3,EQUIPMENT,645.72,0
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,FRANKED MAIL,2647.43,890.43
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,PERSONNEL COMPENSATION,754332.12,257201.68
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,TRAVEL,72566.27,33134.74
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",50741.03,17136.49
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,PRINTING AND REPRODUCTION,1325.03,850.75
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,OTHER SERVICES,44482.9,20515.59
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,SUPPLIES AND MATERIALS,11069.84,2181.16
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q3,EQUIPMENT,2716.02,537
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,FRANKED MAIL,54166.69,38300.55
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,PERSONNEL COMPENSATION,740588.91,244914.08
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,TRAVEL,31659.47,9872.33
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",90635.46,36092.36
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,PRINTING AND REPRODUCTION,41306.46,38651.14
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,OTHER SERVICES,32164.28,10577.79
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,SUPPLIES AND MATERIALS,10925.46,3243.77
L000517,HON. DANIEL E. LUNGREN,2011,2011Q3,EQUIPMENT,2160.58,1354.6
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,FRANKED MAIL,1431.27,636.88
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,PERSONNEL COMPENSATION,773579.21,257459.15
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,TRAVEL,21689.23,9308.96
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",131985.42,47317.06
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,PRINTING AND REPRODUCTION,1692,370.8
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,OTHER SERVICES,35306.34,11484.3
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,SUPPLIES AND MATERIALS,10551.09,3493.1
L000562,HON. STEPHEN F. LYNCH,2011,2011Q3,EQUIPMENT,1635.96,449.49
M001155,HON. CONNIE MACK,2011,2011Q3,FRANKED MAIL,63326.96,32867.81
M001155,HON. CONNIE MACK,2011,2011Q3,PERSONNEL COMPENSATION,721108.45,253991.66
M001155,HON. CONNIE MACK,2011,2011Q3,TRAVEL,43392.44,5180.36
M001155,HON. CONNIE MACK,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",85290.05,32215.6
M001155,HON. CONNIE MACK,2011,2011Q3,PRINTING AND REPRODUCTION,67808.74,46422.49
M001155,HON. CONNIE MACK,2011,2011Q3,OTHER SERVICES,32907.18,14514.58
M001155,HON. CONNIE MACK,2011,2011Q3,SUPPLIES AND MATERIALS,11368.55,1526.18
M001155,HON. CONNIE MACK,2011,2011Q3,EQUIPMENT,4602.3,1311.6
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,FRANKED MAIL,6740.08,5663.52
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,PERSONNEL COMPENSATION,871238.07,287740.83
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,TRAVEL,19398.88,9939.45
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",105115.76,34491.53
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,PRINTING AND REPRODUCTION,5090.11,4258.61
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,OTHER SERVICES,37283.31,12681.5
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,SUPPLIES AND MATERIALS,45481.22,22048.46
M000087,HON. CAROLYN B. MALONEY,2011,2011Q3,EQUIPMENT,6885.19,1594.5
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,FRANKED MAIL,7166.23,3229.95
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,PERSONNEL COMPENSATION,736214.56,246233.12
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,TRAVEL,26949.6,7869.35
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",60044.21,20960.94
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,PRINTING AND REPRODUCTION,4050.33,3235.99
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,OTHER SERVICES,36695.68,13320.06
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,SUPPLIES AND MATERIALS,8813.8,3899.9
M001138,HON. DONALD A. MANZULLO,2011,2011Q3,EQUIPMENT,2171.5,630.5
M001158,HON. KENNY MARCHANT,2011,2011Q3,FRANKED MAIL,68197.33,1081.96
M001158,HON. KENNY MARCHANT,2011,2011Q3,PERSONNEL COMPENSATION,575691.41,210097.07
M001158,HON. KENNY MARCHANT,2011,2011Q3,TRAVEL,46431.81,16866.68
M001158,HON. KENNY MARCHANT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",58869.54,22630.25
M001158,HON. KENNY MARCHANT,2011,2011Q3,PRINTING AND REPRODUCTION,69990.29,42243.22
M001158,HON. KENNY MARCHANT,2011,2011Q3,OTHER SERVICES,37083.8,13048.76
M001158,HON. KENNY MARCHANT,2011,2011Q3,SUPPLIES AND MATERIALS,18687.74,7078.68
M001158,HON. KENNY MARCHANT,2011,2011Q3,EQUIPMENT,4955.77,2960.74
M001179,HON. TOM MARINO,2011,2011Q3,FRANKED MAIL,26038.86,19913.16
M001179,HON. TOM MARINO,2011,2011Q3,PERSONNEL COMPENSATION,620542.57,221679.92
M001179,HON. TOM MARINO,2011,2011Q3,TRAVEL,29481.51,7639.18
M001179,HON. TOM MARINO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",92122.14,27413.64
M001179,HON. TOM MARINO,2011,2011Q3,PRINTING AND REPRODUCTION,3472.88,2253.62
M001179,HON. TOM MARINO,2011,2011Q3,OTHER SERVICES,38379.38,10654.08
M001179,HON. TOM MARINO,2011,2011Q3,SUPPLIES AND MATERIALS,35565.25,4784.59
M001179,HON. TOM MARINO,2011,2011Q3,EQUIPMENT,10455.78,3565.91
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,FRANKED MAIL,777.6,332.31
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,PERSONNEL COMPENSATION,836132.82,295393.12
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,TRAVEL,13444.85,6964.17
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",91674.62,28554.07
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,PRINTING AND REPRODUCTION,781.37,377.72
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,OTHER SERVICES,26045.75,9157.88
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,SUPPLIES AND MATERIALS,8038.07,3125.15
M000133,HON. EDWARD J. MARKEY,2011,2011Q3,EQUIPMENT,5384.77,300
M001142,HON. JIM MATHESON,2011,2011Q3,FRANKED MAIL,11283.76,704.39
M001142,HON. JIM MATHESON,2011,2011Q3,PERSONNEL COMPENSATION,681097.28,227862.86
M001142,HON. JIM MATHESON,2011,2011Q3,TRAVEL,62051.3,17823.35
M001142,HON. JIM MATHESON,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",89592.34,28117.79
M001142,HON. JIM MATHESON,2011,2011Q3,PRINTING AND REPRODUCTION,21250.98,3591.71
M001142,HON. JIM MATHESON,2011,2011Q3,OTHER SERVICES,27826.5,7855.5
M001142,HON. JIM MATHESON,2011,2011Q3,SUPPLIES AND MATERIALS,9572.62,4336.67
M001142,HON. JIM MATHESON,2011,2011Q3,EQUIPMENT,7396.45,4214.37
M001163,HON. DORIS O. MATSUI,2011,2011Q3,FRANKED MAIL,19920.79,18747.25
M001163,HON. DORIS O. MATSUI,2011,2011Q3,PERSONNEL COMPENSATION,743025.75,274740.09
M001163,HON. DORIS O. MATSUI,2011,2011Q3,TRAVEL,24836.8,7557.37
M001163,HON. DORIS O. MATSUI,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",101534.79,33914.87
M001163,HON. DORIS O. MATSUI,2011,2011Q3,PRINTING AND REPRODUCTION,559.12,6.5
M001163,HON. DORIS O. MATSUI,2011,2011Q3,OTHER SERVICES,40179.36,12005.1
M001163,HON. DORIS O. MATSUI,2011,2011Q3,SUPPLIES AND MATERIALS,14386.77,1677.76
M001163,HON. DORIS O. MATSUI,2011,2011Q3,EQUIPMENT,2419.42,656.73
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,FRANKED MAIL,24032.51,18758.44
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,PERSONNEL COMPENSATION,675276.04,218342.56
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,TRAVEL,14207.78,2563.67
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",84168.63,33630.57
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,PRINTING AND REPRODUCTION,1526.48,985.04
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,OTHER SERVICES,33688.24,16874.26
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,SUPPLIES AND MATERIALS,11167.71,4487.21
M000309,HON. CAROLYN MCCARTHY,2011,2011Q3,EQUIPMENT,16949.65,15742.03
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,FRANKED MAIL,9497.28,6841.96
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,PERSONNEL COMPENSATION,652258.33,200000
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,TRAVEL,39763.24,12936.13
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",100026.48,34955.84
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,PRINTING AND REPRODUCTION,21727.13,11342.45
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,OTHER SERVICES,44830.53,15451.45
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,SUPPLIES AND MATERIALS,22843.68,7068.02
M001165,HON. KEVIN MCCARTHY,2011,2011Q3,EQUIPMENT,11477.83,7876.33
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,FRANKED MAIL,2054.83,771.79
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,PERSONNEL COMPENSATION,698238.4,233316.47
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,TRAVEL,41239.63,18218.54
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",92550.05,32771.08
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,PRINTING AND REPRODUCTION,6556.88,921.27
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,OTHER SERVICES,34917.6,11276
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,SUPPLIES AND MATERIALS,13422.37,4421.2
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q3,EQUIPMENT,4000.57,-160.53
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,FRANKED MAIL,38910.74,16301.51
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,PERSONNEL COMPENSATION,738306.41,252833.32
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,TRAVEL,66372.28,27697.85
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",100048.53,35801.85
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,PRINTING AND REPRODUCTION,32505.7,8101.82
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,OTHER SERVICES,20138.38,6656.13
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,SUPPLIES AND MATERIALS,16346.34,7322.67
M001177,HON. TOM MCCLINTOCK,2011,2011Q3,EQUIPMENT,3528.7,969.81
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,FRANKED MAIL,2982.22,1291.73
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,PERSONNEL COMPENSATION,660629.54,229484.34
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,PERSONNEL BENEFITS,0,-34
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,TRAVEL,29202.23,10558.23
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",71600.91,23400.22
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,PRINTING AND REPRODUCTION,1261.03,569.1
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,OTHER SERVICES,45359,15571.67
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,SUPPLIES AND MATERIALS,27653.76,12215.62
M001143,HON. BETTY MCCOLLUM,2011,2011Q3,EQUIPMENT,2855.44,1182.98
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,FRANKED MAIL,5411.99,2917.91
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,PERSONNEL COMPENSATION,715466.61,244058.3
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,TRAVEL,20049.35,6659.29
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",107984.03,37497.38
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,PRINTING AND REPRODUCTION,4284.73,982.55
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,OTHER SERVICES,38360.5,13258.5
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,SUPPLIES AND MATERIALS,13769.09,4003.99
M001147,HON. THADDEUS G. MCCOTTER,2011,2011Q3,EQUIPMENT,5064.16,1692.04
M000404,HON. JIM MCDERMOTT,2011,2011Q3,FRANKED MAIL,1103.22,434.85
M000404,HON. JIM MCDERMOTT,2011,2011Q3,PERSONNEL COMPENSATION,893291.76,305708.33
M000404,HON. JIM MCDERMOTT,2011,2011Q3,TRAVEL,44107.54,12240.09
M000404,HON. JIM MCDERMOTT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",91263.19,34095.05
M000404,HON. JIM MCDERMOTT,2011,2011Q3,PRINTING AND REPRODUCTION,1344.4,264
M000404,HON. JIM MCDERMOTT,2011,2011Q3,OTHER SERVICES,45741.7,15105.5
M000404,HON. JIM MCDERMOTT,2011,2011Q3,SUPPLIES AND MATERIALS,21438.81,10123.73
M000404,HON. JIM MCDERMOTT,2011,2011Q3,EQUIPMENT,5508.9,4472
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,FRANKED MAIL,21231.81,359.24
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,PERSONNEL COMPENSATION,780908.43,259077.58
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,TRAVEL,31783.09,15742.19
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",97045.77,33183.18
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,PRINTING AND REPRODUCTION,5720.03,415.27
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,OTHER SERVICES,38164.89,11213.11
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,SUPPLIES AND MATERIALS,13003.56,3740.5
M000312,HON. JAMES P. MCGOVERN,2011,2011Q3,EQUIPMENT,3008.3,1344.51
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,FRANKED MAIL,28061.29,25149.11
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,PERSONNEL COMPENSATION,716280.51,271294.94
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,TRAVEL,36830.03,15217.82
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",68716.2,33766.22
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,PRINTING AND REPRODUCTION,24296.85,18715.67
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,OTHER SERVICES,27399,8133
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,SUPPLIES AND MATERIALS,11052.3,4484.59
M001156,HON. PATRICK T. MCHENRY,2011,2011Q3,EQUIPMENT,3814.41,1938.49
M000485,HON. MIKE MCINTYRE,2011,2011Q3,FRANKED MAIL,2349.85,551.8
M000485,HON. MIKE MCINTYRE,2011,2011Q3,PERSONNEL COMPENSATION,805680.07,272815.2
M000485,HON. MIKE MCINTYRE,2011,2011Q3,TRAVEL,37027.58,15216.49
M000485,HON. MIKE MCINTYRE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",70663.16,32126.53
M000485,HON. MIKE MCINTYRE,2011,2011Q3,PRINTING AND REPRODUCTION,835.66,629.22
M000485,HON. MIKE MCINTYRE,2011,2011Q3,OTHER SERVICES,43379.5,15269.5
M000485,HON. MIKE MCINTYRE,2011,2011Q3,SUPPLIES AND MATERIALS,33157.45,5276.25
M000485,HON. MIKE MCINTYRE,2011,2011Q3,EQUIPMENT,6702.7,542.82
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,FRANKED MAIL,27975.64,8299.95
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,PERSONNEL COMPENSATION,742772.87,253283.37
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,TRAVEL,53349.01,15419.12
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",99301.08,31240.66
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,PRINTING AND REPRODUCTION,25809.9,21712.35
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,OTHER SERVICES,46106.16,15168.27
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,SUPPLIES AND MATERIALS,17914.87,6211.15
M000508,"HON. HOWARD P. ""BUCK"" MCKEON",2011,2011Q3,EQUIPMENT,4498.47,1362.3
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,FRANKED MAIL,60157.61,22993.62
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,PERSONNEL COMPENSATION,453716.75,161375.06
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,TRAVEL,49295.74,20695.42
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",60268.6,17446.45
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,PRINTING AND REPRODUCTION,54804.48,30621.82
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,OTHER SERVICES,33621.97,11576.81
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,SUPPLIES AND MATERIALS,34001.57,4714.36
M001180,HON. DAVID B. MCKINLEY,2011,2011Q3,EQUIPMENT,9551.54,1888.53
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,FRANKED MAIL,17213.19,15706.24
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,PERSONNEL COMPENSATION,705156.28,221005.1
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,TRAVEL,59836.05,21172.74
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",76197.47,31727.54
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,PRINTING AND REPRODUCTION,38644.49,36704.17
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,OTHER SERVICES,34921.26,11466.5
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,SUPPLIES AND MATERIALS,11250,2951.58
M001159,HON. CATHY MCMORRIS RODGERS,2011,2011Q3,EQUIPMENT,3229.86,573.06
M001166,HON. JERRY MCNERNEY,2011,2011Q3,FRANKED MAIL,3546.34,1211.73
M001166,HON. JERRY MCNERNEY,2011,2011Q3,PERSONNEL COMPENSATION,677351.28,215850.03
M001166,HON. JERRY MCNERNEY,2011,2011Q3,TRAVEL,31292.27,13531.26
M001166,HON. JERRY MCNERNEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",78325.16,26316.81
M001166,HON. JERRY MCNERNEY,2011,2011Q3,PRINTING AND REPRODUCTION,963.81,334.19
M001166,HON. JERRY MCNERNEY,2011,2011Q3,OTHER SERVICES,35339.91,12255.5
M001166,HON. JERRY MCNERNEY,2011,2011Q3,SUPPLIES AND MATERIALS,7900.41,3581.8
M001166,HON. JERRY MCNERNEY,2011,2011Q3,EQUIPMENT,4225.68,1020
M001181,HON. PATRICK MEEHAN,2011,2011Q3,FRANKED MAIL,33845.02,18011.6
M001181,HON. PATRICK MEEHAN,2011,2011Q3,PERSONNEL COMPENSATION,501802.06,180163.88
M001181,HON. PATRICK MEEHAN,2011,2011Q3,TRAVEL,12491.81,3891.48
M001181,HON. PATRICK MEEHAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",67139.53,20147.99
M001181,HON. PATRICK MEEHAN,2011,2011Q3,PRINTING AND REPRODUCTION,39213.46,25441.68
M001181,HON. PATRICK MEEHAN,2011,2011Q3,OTHER SERVICES,36220,12240
M001181,HON. PATRICK MEEHAN,2011,2011Q3,SUPPLIES AND MATERIALS,30441.2,15814.7
M001181,HON. PATRICK MEEHAN,2011,2011Q3,EQUIPMENT,1605.68,508.5
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,FRANKED MAIL,1556.71,386.84
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,PERSONNEL COMPENSATION,726188.88,237331.03
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,TRAVEL,26573.71,8625.82
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",128266.06,42405.48
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,PRINTING AND REPRODUCTION,2336.52,1373.72
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,OTHER SERVICES,20551.79,6999.21
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,SUPPLIES AND MATERIALS,33916.13,7424.79
M001137,HON. GREGORY W. MEEKS,2011,2011Q3,EQUIPMENT,3773.92,1703.5
M000689,HON. JOHN L. MICA,2011,2011Q3,FRANKED MAIL,8937.58,3395.11
M000689,HON. JOHN L. MICA,2011,2011Q3,PERSONNEL COMPENSATION,683375.38,219951.66
