BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
L000560,HON. RICK LARSEN,2011,2011Q2,EQUIPMENT,790.86,349.86
L000557,HON. JOHN B. LARSON,2011,2011Q2,FRANKED MAIL,"2,507.19","2,351.81"
L000557,HON. JOHN B. LARSON,2011,2011Q2,PERSONNEL COMPENSATION,"500,706.79","254,093.32"
L000557,HON. JOHN B. LARSON,2011,2011Q2,TRAVEL,"25,619.11","15,735.11"
L000557,HON. JOHN B. LARSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","50,870.79","28,293.95"
L000557,HON. JOHN B. LARSON,2011,2011Q2,PRINTING AND REPRODUCTION,"1,464.42","1,208.42"
L000557,HON. JOHN B. LARSON,2011,2011Q2,OTHER SERVICES,"25,676.21","14,222.54"
L000557,HON. JOHN B. LARSON,2011,2011Q2,SUPPLIES AND MATERIALS,"17,848.88","6,655.13"
L000557,HON. JOHN B. LARSON,2011,2011Q2,EQUIPMENT,"1,516.50",758.25
L000111,HON. TOM LATHAM,2011,2011Q2,FRANKED MAIL,"13,596.78","7,899.87"
L000111,HON. TOM LATHAM,2011,2011Q2,PERSONNEL COMPENSATION,"408,446.66","210,295.58"
L000111,HON. TOM LATHAM,2011,2011Q2,TRAVEL,"25,956.36","15,928.50"
L000111,HON. TOM LATHAM,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,736.52","23,785.81"
L000111,HON. TOM LATHAM,2011,2011Q2,PRINTING AND REPRODUCTION,"1,447.77","1,355.45"
L000111,HON. TOM LATHAM,2011,2011Q2,OTHER SERVICES,"23,316.70","12,460.10"
L000111,HON. TOM LATHAM,2011,2011Q2,SUPPLIES AND MATERIALS,73.08,187.13
L000111,HON. TOM LATHAM,2011,2011Q2,EQUIPMENT,"2,846.35","1,450.84"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,FRANKED MAIL,"1,934.40","1,325.83"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,PERSONNEL COMPENSATION,"396,317.58","193,457.82"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,TRAVEL,"12,288.06","8,808.59"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","38,596.55","19,760.91"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,PRINTING AND REPRODUCTION,"6,755.52","6,494.52"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,OTHER SERVICES,"24,876.00","11,930.00"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,SUPPLIES AND MATERIALS,"6,067.03","3,492.99"
L000553,HON. STEVEN C. LATOURETTE,2011,2011Q2,EQUIPMENT,"1,158.00",579.00
L000566,HON. ROBERT E. LATTA,2011,2011Q2,FRANKED MAIL,"45,127.73","44,322.57"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,PERSONNEL COMPENSATION,"432,753.26","223,034.86"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,TRAVEL,"36,479.58","25,545.79"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","74,815.26","58,147.43"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,PRINTING AND REPRODUCTION,"5,433.33","2,976.03"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,OTHER SERVICES,"12,327.00","6,163.50"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,SUPPLIES AND MATERIALS,"41,461.79","14,448.70"
L000566,HON. ROBERT E. LATTA,2011,2011Q2,EQUIPMENT,"8,316.14","6,982.64"
L000551,HON. BARBARA LEE,2011,2011Q2,FRANKED MAIL,"2,111.14","1,750.09"
L000551,HON. BARBARA LEE,2011,2011Q2,PERSONNEL COMPENSATION,"503,756.01","261,264.39"
L000551,HON. BARBARA LEE,2011,2011Q2,TRAVEL,"23,853.51","10,726.81"
L000551,HON. BARBARA LEE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","88,511.69","48,270.37"
L000551,HON. BARBARA LEE,2011,2011Q2,PRINTING AND REPRODUCTION,"1,617.70",639.50
L000551,HON. BARBARA LEE,2011,2011Q2,OTHER SERVICES,"21,613.66","12,064.83"
L000551,HON. BARBARA LEE,2011,2011Q2,SUPPLIES AND MATERIALS,"18,634.81","10,396.52"
L000551,HON. BARBARA LEE,2011,2011Q2,EQUIPMENT,"1,114.70",516.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,FRANKED MAIL,"28,987.21",217.25
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,PERSONNEL COMPENSATION,"261,658.41","73,535.75"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,TRAVEL,"5,465.06",0.00
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","35,493.55","12,866.32"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,PRINTING AND REPRODUCTION,474.79,89.32
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,OTHER SERVICES,"22,179.60","11,611.80"
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,SUPPLIES AND MATERIALS,"4,131.32",-50.84
L000568,HON. CHRISTOPHER JOHN LEE,2011,2011Q2,EQUIPMENT,"2,991.05","2,429.02"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,FRANKED MAIL,"1,433.27",949.85
L000263,HON. SANDER M. LEVIN,2011,2011Q2,PERSONNEL COMPENSATION,"563,523.37","284,669.43"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,TRAVEL,"15,702.40","6,762.05"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","42,294.67","25,203.16"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,PRINTING AND REPRODUCTION,681.91,552.94
L000263,HON. SANDER M. LEVIN,2011,2011Q2,OTHER SERVICES,"13,550.00","7,545.00"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,SUPPLIES AND MATERIALS,"11,141.27","6,787.54"
L000263,HON. SANDER M. LEVIN,2011,2011Q2,EQUIPMENT,"1,464.00",732.00
L000274,HON. JERRY LEWIS,2011,2011Q2,FRANKED MAIL,717.57,352.05
L000274,HON. JERRY LEWIS,2011,2011Q2,PERSONNEL COMPENSATION,"505,954.41","257,264.82"
L000274,HON. JERRY LEWIS,2011,2011Q2,TRAVEL,"11,931.07","8,669.56"
L000274,HON. JERRY LEWIS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","35,242.31","19,406.84"
L000274,HON. JERRY LEWIS,2011,2011Q2,PRINTING AND REPRODUCTION,298.95,73.90
L000274,HON. JERRY LEWIS,2011,2011Q2,OTHER SERVICES,"23,966.60","13,420.80"
L000274,HON. JERRY LEWIS,2011,2011Q2,SUPPLIES AND MATERIALS,"20,390.34","14,998.43"
L000274,HON. JERRY LEWIS,2011,2011Q2,EQUIPMENT,"1,357.02",678.51
L000287,HON. JOHN LEWIS,2011,2011Q2,FRANKED MAIL,"1,545.18","1,059.44"
L000287,HON. JOHN LEWIS,2011,2011Q2,PERSONNEL COMPENSATION,"507,352.43","256,826.35"
L000287,HON. JOHN LEWIS,2011,2011Q2,TRAVEL,"37,997.43","18,520.36"
L000287,HON. JOHN LEWIS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","67,627.96","34,236.79"
L000287,HON. JOHN LEWIS,2011,2011Q2,PRINTING AND REPRODUCTION,"7,270.99","6,944.94"
L000287,HON. JOHN LEWIS,2011,2011Q2,OTHER SERVICES,"23,942.14","11,392.44"
L000287,HON. JOHN LEWIS,2011,2011Q2,SUPPLIES AND MATERIALS,"29,882.79","15,215.17"
L000287,HON. JOHN LEWIS,2011,2011Q2,EQUIPMENT,"11,773.05","5,188.56"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,FRANKED MAIL,"13,518.59","12,601.70"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,PERSONNEL COMPENSATION,"425,767.80","211,023.31"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,TRAVEL,"12,298.51","6,487.40"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","67,357.39","34,952.34"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,PRINTING AND REPRODUCTION,"10,773.22","9,723.53"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,OTHER SERVICES,"14,696.10","7,816.10"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,SUPPLIES AND MATERIALS,"13,257.68","6,270.96"
L000563,HON. DANIEL LIPINSKI,2011,2011Q2,EQUIPMENT,"2,750.08","1,500.04"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,FRANKED MAIL,"1,098.80",635.29
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,PERSONNEL COMPENSATION,"497,066.05","251,708.33"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,TRAVEL,"11,236.12","7,283.10"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","14,895.28","11,833.63"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,PRINTING AND REPRODUCTION,"2,408.49","1,740.55"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,OTHER SERVICES,"20,506.76","9,710.81"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,SUPPLIES AND MATERIALS,"9,021.08","3,458.01"
L000554,HON. FRANK A. LOBIONDO,2011,2011Q2,EQUIPMENT,"4,052.89","2,434.01"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,FRANKED MAIL,"1,408.76","1,137.01"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,PERSONNEL COMPENSATION,"449,344.64","229,164.54"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,TRAVEL,"38,809.92","23,408.06"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","37,215.68","20,332.56"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,PRINTING AND REPRODUCTION,"2,059.26",711.46
L000565,HON. DAVID LOEBSACK,2011,2011Q2,OTHER SERVICES,"17,358.00","9,178.50"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,SUPPLIES AND MATERIALS,"18,197.70","3,601.02"
L000565,HON. DAVID LOEBSACK,2011,2011Q2,EQUIPMENT,"1,596.66",756.15
L000397,HON. ZOE LOFGREN,2011,2011Q2,FRANKED MAIL,"1,435.83","1,080.41"
L000397,HON. ZOE LOFGREN,2011,2011Q2,PERSONNEL COMPENSATION,"550,645.96","264,936.28"
L000397,HON. ZOE LOFGREN,2011,2011Q2,TRAVEL,"11,553.77","7,881.64"
L000397,HON. ZOE LOFGREN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,061.18","22,369.67"
L000397,HON. ZOE LOFGREN,2011,2011Q2,PRINTING AND REPRODUCTION,223.90,115.15
L000397,HON. ZOE LOFGREN,2011,2011Q2,OTHER SERVICES,"30,382.87","14,648.50"
L000397,HON. ZOE LOFGREN,2011,2011Q2,SUPPLIES AND MATERIALS,"7,413.24","5,367.22"
L000397,HON. ZOE LOFGREN,2011,2011Q2,EQUIPMENT,"2,347.74","1,686.00"
L000576,HON. BILLY LONG,2011,2011Q2,FRANKED MAIL,"1,010.37",974.77
L000576,HON. BILLY LONG,2011,2011Q2,PERSONNEL COMPENSATION,"405,581.07","201,083.31"
L000576,HON. BILLY LONG,2011,2011Q2,TRAVEL,"20,183.01","14,350.42"
L000576,HON. BILLY LONG,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","57,103.75","25,698.62"
L000576,HON. BILLY LONG,2011,2011Q2,PRINTING AND REPRODUCTION,"5,123.29","2,450.85"
L000576,HON. BILLY LONG,2011,2011Q2,OTHER SERVICES,"29,096.20","17,850.50"
L000576,HON. BILLY LONG,2011,2011Q2,SUPPLIES AND MATERIALS,"22,255.27","6,684.87"
L000576,HON. BILLY LONG,2011,2011Q2,EQUIPMENT,"18,530.28","16,677.45"
L000480,HON. NITA M. LOWEY,2011,2011Q2,FRANKED MAIL,"9,834.53","8,962.25"
L000480,HON. NITA M. LOWEY,2011,2011Q2,PERSONNEL COMPENSATION,"404,227.27","211,041.61"
L000480,HON. NITA M. LOWEY,2011,2011Q2,TRAVEL,"10,174.00","7,698.93"
L000480,HON. NITA M. LOWEY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","81,998.04","44,923.21"
L000480,HON. NITA M. LOWEY,2011,2011Q2,PRINTING AND REPRODUCTION,833.78,466.98
L000480,HON. NITA M. LOWEY,2011,2011Q2,OTHER SERVICES,"23,161.00","11,558.50"
L000480,HON. NITA M. LOWEY,2011,2011Q2,SUPPLIES AND MATERIALS,"4,912.12","2,996.66"
L000480,HON. NITA M. LOWEY,2011,2011Q2,EQUIPMENT,"4,510.98","2,349.99"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,FRANKED MAIL,"31,268.42","30,721.14"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,PERSONNEL COMPENSATION,"410,107.81","199,302.79"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,TRAVEL,"48,690.68","32,731.32"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","53,583.79","27,420.03"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,PRINTING AND REPRODUCTION,"12,721.51","12,605.86"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,OTHER SERVICES,"21,005.00","11,095.00"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,SUPPLIES AND MATERIALS,"20,205.99","4,146.99"
L000491,HON. FRANK D. LUCAS,2011,2011Q2,EQUIPMENT,"2,287.03","1,104.51"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,FRANKED MAIL,"4,836.54","2,660.52"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,PERSONNEL COMPENSATION,"445,083.45","226,305.57"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,TRAVEL,"21,966.02","14,240.74"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","74,877.55","34,270.53"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,PRINTING AND REPRODUCTION,731.73,620.33
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,OTHER SERVICES,"21,892.60","15,463.22"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,SUPPLIES AND MATERIALS,"4,347.75","1,332.48"
L000569,HON. BLAINE LUETKEMEYER,2011,2011Q2,EQUIPMENT,"1,511.51",438.23
L000570,HON. BEN RAY LUJAN,2011,2011Q2,FRANKED MAIL,"1,415.29",790.02
L000570,HON. BEN RAY LUJAN,2011,2011Q2,PERSONNEL COMPENSATION,"485,702.90","242,382.73"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,TRAVEL,"30,775.49","22,216.53"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","37,204.06","20,587.21"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,PRINTING AND REPRODUCTION,"1,863.01","1,553.80"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,OTHER SERVICES,"18,481.88","15,680.10"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,SUPPLIES AND MATERIALS,"9,599.91","8,844.18"
L000570,HON. BEN RAY LUJAN,2011,2011Q2,EQUIPMENT,645.72,-250.32
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,FRANKED MAIL,"1,757.00","1,120.54"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,PERSONNEL COMPENSATION,"497,130.44","255,291.68"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,TRAVEL,"39,431.53","26,189.73"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","33,604.54","18,169.22"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,PRINTING AND REPRODUCTION,474.28,-178.08
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,OTHER SERVICES,"23,967.31","12,064.76"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,SUPPLIES AND MATERIALS,"8,888.68","3,397.70"
L000571,HON. CYNTHIA M. LUMMIS,2011,2011Q2,EQUIPMENT,"2,179.02","1,087.77"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,FRANKED MAIL,"15,866.14","14,204.28"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,PERSONNEL COMPENSATION,"495,674.83","247,637.51"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,TRAVEL,"21,787.14","16,198.84"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","54,543.10","30,289.17"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,PRINTING AND REPRODUCTION,"2,655.32","1,817.67"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,OTHER SERVICES,"21,586.49","10,577.79"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,SUPPLIES AND MATERIALS,"7,681.69","5,230.48"
L000517,HON. DANIEL E. LUNGREN,2011,2011Q2,EQUIPMENT,805.98,402.99
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,FRANKED MAIL,794.39,468.83
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,PERSONNEL COMPENSATION,"516,120.06","260,206.24"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,TRAVEL,"12,380.27","8,516.55"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","84,668.36","46,448.92"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,PRINTING AND REPRODUCTION,"1,321.20",837.00
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,OTHER SERVICES,"23,822.04","12,579.88"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,SUPPLIES AND MATERIALS,"7,057.99","4,984.29"
L000562,HON. STEPHEN F. LYNCH,2011,2011Q2,EQUIPMENT,"1,186.47",545.32
M001155,HON. CONNIE MACK,2011,2011Q2,FRANKED MAIL,"30,459.15",770.55
M001155,HON. CONNIE MACK,2011,2011Q2,PERSONNEL COMPENSATION,"467,116.79","250,150.03"
M001155,HON. CONNIE MACK,2011,2011Q2,TRAVEL,"38,212.08","18,992.93"
M001155,HON. CONNIE MACK,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","53,074.45","29,373.45"
M001155,HON. CONNIE MACK,2011,2011Q2,PRINTING AND REPRODUCTION,"21,386.25","21,237.45"
M001155,HON. CONNIE MACK,2011,2011Q2,OTHER SERVICES,"18,392.60","9,913.99"
M001155,HON. CONNIE MACK,2011,2011Q2,SUPPLIES AND MATERIALS,"9,842.37","5,589.96"
M001155,HON. CONNIE MACK,2011,2011Q2,EQUIPMENT,"3,290.70","1,979.10"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,FRANKED MAIL,"1,076.56",842.85
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,PERSONNEL COMPENSATION,"583,497.24","295,025.74"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,TRAVEL,"9,459.43","4,984.30"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","70,624.23","63,492.21"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,PRINTING AND REPRODUCTION,831.50,472.60
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,OTHER SERVICES,"24,601.81","12,205.50"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,SUPPLIES AND MATERIALS,"23,432.76","14,468.84"
M000087,HON. CAROLYN B. MALONEY,2011,2011Q2,EQUIPMENT,"5,290.69","3,328.45"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,FRANKED MAIL,"3,936.28","2,614.54"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,PERSONNEL COMPENSATION,"489,981.44","249,805.07"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,TRAVEL,"19,080.25","7,454.69"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","39,083.27","20,406.95"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,PRINTING AND REPRODUCTION,814.34,635.40
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,OTHER SERVICES,"23,375.62","22,479.62"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,SUPPLIES AND MATERIALS,"4,913.90","1,933.34"
M001138,HON. DONALD A. MANZULLO,2011,2011Q2,EQUIPMENT,"1,541.00","1,001.00"
M001158,HON. KENNY MARCHANT,2011,2011Q2,FRANKED MAIL,"67,115.37","43,942.49"
M001158,HON. KENNY MARCHANT,2011,2011Q2,PERSONNEL COMPENSATION,"365,594.34","189,885.06"
M001158,HON. KENNY MARCHANT,2011,2011Q2,TRAVEL,"29,565.13","20,274.63"
M001158,HON. KENNY MARCHANT,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","36,239.29","19,204.59"
M001158,HON. KENNY MARCHANT,2011,2011Q2,PRINTING AND REPRODUCTION,"27,747.07","6,377.94"
M001158,HON. KENNY MARCHANT,2011,2011Q2,OTHER SERVICES,"24,035.04","11,598.69"
M001158,HON. KENNY MARCHANT,2011,2011Q2,SUPPLIES AND MATERIALS,"11,609.06","8,955.48"
M001158,HON. KENNY MARCHANT,2011,2011Q2,EQUIPMENT,"1,995.03","1,611.03"
M001179,HON. TOM MARINO,2011,2011Q2,FRANKED MAIL,"6,125.70","5,544.44"
M001179,HON. TOM MARINO,2011,2011Q2,PERSONNEL COMPENSATION,"398,862.65","214,576.59"
M001179,HON. TOM MARINO,2011,2011Q2,TRAVEL,"21,842.33","14,364.86"
M001179,HON. TOM MARINO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","64,708.50","50,588.48"
M001179,HON. TOM MARINO,2011,2011Q2,PRINTING AND REPRODUCTION,"1,219.26",597.61
M001179,HON. TOM MARINO,2011,2011Q2,OTHER SERVICES,"27,725.30","18,123.50"
M001179,HON. TOM MARINO,2011,2011Q2,SUPPLIES AND MATERIALS,"30,780.66","15,213.06"
M001179,HON. TOM MARINO,2011,2011Q2,EQUIPMENT,"6,889.87","2,559.39"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,FRANKED MAIL,445.29,195.20
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,PERSONNEL COMPENSATION,"540,739.70","282,179.58"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,TRAVEL,"6,480.68","4,947.79"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","63,120.55","30,993.62"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,PRINTING AND REPRODUCTION,403.65,208.65
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,OTHER SERVICES,"16,887.87","9,444.54"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,SUPPLIES AND MATERIALS,"4,912.92","2,726.97"
M000133,HON. EDWARD J. MARKEY,2011,2011Q2,EQUIPMENT,"5,084.77","2,800.00"
M001142,HON. JIM MATHESON,2011,2011Q2,FRANKED MAIL,"10,579.37","10,230.06"
M001142,HON. JIM MATHESON,2011,2011Q2,PERSONNEL COMPENSATION,"453,234.42","224,690.93"
M001142,HON. JIM MATHESON,2011,2011Q2,TRAVEL,"44,227.95","22,525.27"
M001142,HON. JIM MATHESON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","61,474.55","30,877.73"
M001142,HON. JIM MATHESON,2011,2011Q2,PRINTING AND REPRODUCTION,"17,659.27","16,784.77"
M001142,HON. JIM MATHESON,2011,2011Q2,OTHER SERVICES,"19,971.00","12,259.50"
M001142,HON. JIM MATHESON,2011,2011Q2,SUPPLIES AND MATERIALS,"5,235.95","2,945.50"
M001142,HON. JIM MATHESON,2011,2011Q2,EQUIPMENT,"3,182.08","1,619.81"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,FRANKED MAIL,"1,173.54",160.31
M001163,HON. DORIS O. MATSUI,2011,2011Q2,PERSONNEL COMPENSATION,"468,285.66","224,669.39"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,TRAVEL,"17,279.43","8,408.45"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","67,619.92","34,356.55"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,PRINTING AND REPRODUCTION,552.62,80.00
M001163,HON. DORIS O. MATSUI,2011,2011Q2,OTHER SERVICES,"28,174.26","17,494.81"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,SUPPLIES AND MATERIALS,"12,709.01","8,514.01"
M001163,HON. DORIS O. MATSUI,2011,2011Q2,EQUIPMENT,"1,762.69",782.08
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,FRANKED MAIL,"5,274.07","3,714.70"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,PERSONNEL COMPENSATION,"456,933.48","225,328.65"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,TRAVEL,"11,644.11","6,149.29"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","50,538.06","25,740.18"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,PRINTING AND REPRODUCTION,541.44,300.84
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,OTHER SERVICES,"16,813.98","7,277.76"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,SUPPLIES AND MATERIALS,"6,680.50","4,821.39"
M000309,HON. CAROLYN MCCARTHY,2011,2011Q2,EQUIPMENT,"1,207.62",597.03
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,FRANKED MAIL,"2,655.32","1,383.93"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,PERSONNEL COMPENSATION,"452,258.33","209,725.00"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,TRAVEL,"26,827.11","16,583.24"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","65,070.64","35,374.50"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,PRINTING AND REPRODUCTION,"10,384.68","9,998.02"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,OTHER SERVICES,"29,379.08","14,730.14"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,SUPPLIES AND MATERIALS,"15,775.66","11,298.43"
M001165,HON. KEVIN MCCARTHY,2011,2011Q2,EQUIPMENT,"3,601.50","2,067.75"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,FRANKED MAIL,"1,283.04",761.55
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,PERSONNEL COMPENSATION,"464,921.93","234,410.39"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,TRAVEL,"23,021.09","15,253.47"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","59,778.97","31,235.51"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,PRINTING AND REPRODUCTION,"5,635.61","5,286.40"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,OTHER SERVICES,"23,641.60","12,533.10"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,SUPPLIES AND MATERIALS,"9,001.17","5,413.91"
M001157,HON. MICHAEL T. MCCAUL,2011,2011Q2,EQUIPMENT,"4,161.10","3,371.05"
