BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001046,HON. ERIC CANTOR,2010,2010Q2,SUPPLIES AND MATERIALS,"10,819.47","4,027.14"
C001046,HON. ERIC CANTOR,2010,2010Q2,EQUIPMENT,"4,214.90","1,380.00"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,FRANKED MAIL,"113,680.41","110,418.02"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,PERSONNEL COMPENSATION,"394,136.23","210,625.02"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,TRAVEL,"28,548.93","21,252.79"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","118,193.88","89,145.06"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,PRINTING AND REPRODUCTION,"115,543.06","114,346.16"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,OTHER SERVICES,"29,160.73","14,073.10"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,SUPPLIES AND MATERIALS,"36,501.94","32,049.78"
C001079,HON. ANH ″JOSEPH″ CAO,2010,2010Q2,EQUIPMENT,"5,176.88","2,935.94"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,FRANKED MAIL,"35,375.82","4,275.32"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,PERSONNEL COMPENSATION,"435,823.52","207,840.52"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,TRAVEL,"31,090.06","13,552.95"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,737.99","28,215.70"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,PRINTING AND REPRODUCTION,"24,604.71","24,577.41"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,OTHER SERVICES,"35,702.84","21,787.84"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,SUPPLIES AND MATERIALS,"8,086.50","3,581.20"
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,EQUIPMENT,"2,191.20","1,095.60"
C001036,HON. LOIS CAPPS,2010,2010Q2,FRANKED MAIL,"2,797.58","2,486.77"
C001036,HON. LOIS CAPPS,2010,2010Q2,PERSONNEL COMPENSATION,"552,967.35","282,726.37"
C001036,HON. LOIS CAPPS,2010,2010Q2,TRAVEL,"29,141.72","16,252.12"
C001036,HON. LOIS CAPPS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,607.93","29,555.82"
C001036,HON. LOIS CAPPS,2010,2010Q2,PRINTING AND REPRODUCTION,"4,836.26","4,563.56"
C001036,HON. LOIS CAPPS,2010,2010Q2,OTHER SERVICES,"29,671.28","15,335.50"
C001036,HON. LOIS CAPPS,2010,2010Q2,SUPPLIES AND MATERIALS,"7,238.54","3,237.93"
C001036,HON. LOIS CAPPS,2010,2010Q2,EQUIPMENT,943.65,496.77
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,FRANKED MAIL,578.06,416.34
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,PERSONNEL COMPENSATION,"553,781.00","281,376.33"
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,TRAVEL,"13,943.04","5,029.48"
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,478.89","33,237.42"
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,PRINTING AND REPRODUCTION,338.70,193.20
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,OTHER SERVICES,"24,812.00","12,093.50"
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,SUPPLIES AND MATERIALS,"35,904.07","18,340.17"
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,EQUIPMENT,"1,614.60",788.55
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,FRANKED MAIL,"22,402.74","8,880.12"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,PERSONNEL COMPENSATION,"547,638.99","282,067.23"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,TRAVEL,"33,414.71","20,254.52"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,727.90","31,275.27"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,PRINTING AND REPRODUCTION,"22,994.73","21,443.08"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,OTHER SERVICES,"21,504.00","11,402.00"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,SUPPLIES AND MATERIALS,"12,648.36","10,489.98"
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,EQUIPMENT,"5,335.13","1,851.71"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,FRANKED MAIL,"82,577.50","74,340.34"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,PERSONNEL COMPENSATION,"451,446.78","229,189.90"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,TRAVEL,"24,089.90","13,068.44"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","66,183.78","40,676.64"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,PRINTING AND REPRODUCTION,"102,535.64","102,337.84"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,OTHER SERVICES,"31,696.18","23,969.14"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,SUPPLIES AND MATERIALS,"8,963.75","4,235.45"
C001060,HON. RUSS CARNAHAN,2010,2010Q2,EQUIPMENT,"1,314.45",690.58
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,FRANKED MAIL,"6,546.04","3,637.10"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,PERSONNEL COMPENSATION,"479,507.51","245,962.98"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,TRAVEL,"16,405.13","10,072.20"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","49,560.00","30,792.77"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,PRINTING AND REPRODUCTION,"2,518.35",701.10
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,OTHER SERVICES,"22,295.18","11,236.92"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,SUPPLIES AND MATERIALS,"5,484.71","3,030.61"
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,EQUIPMENT,648.88,449.41
C001072,HON. ANDRE CARSON,2010,2010Q2,FRANKED MAIL,"21,316.32",632.24
C001072,HON. ANDRE CARSON,2010,2010Q2,PERSONNEL COMPENSATION,"453,824.42","233,438.93"
C001072,HON. ANDRE CARSON,2010,2010Q2,TRAVEL,"38,331.51","27,773.80"
C001072,HON. ANDRE CARSON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","40,538.25","21,366.36"
C001072,HON. ANDRE CARSON,2010,2010Q2,PRINTING AND REPRODUCTION,"12,980.69","12,218.54"
C001072,HON. ANDRE CARSON,2010,2010Q2,OTHER SERVICES,"35,906.81","19,183.93"
C001072,HON. ANDRE CARSON,2010,2010Q2,SUPPLIES AND MATERIALS,"27,302.53","22,570.85"
C001072,HON. ANDRE CARSON,2010,2010Q2,EQUIPMENT,"1,387.40",731.16
C001051,HON. JOHN R. CARTER,2010,2010Q2,FRANKED MAIL,"24,777.34","1,803.84"
C001051,HON. JOHN R. CARTER,2010,2010Q2,PERSONNEL COMPENSATION,"481,158.72","240,144.97"
C001051,HON. JOHN R. CARTER,2010,2010Q2,TRAVEL,"54,693.30","35,837.70"
C001051,HON. JOHN R. CARTER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","55,858.20","36,704.04"
C001051,HON. JOHN R. CARTER,2010,2010Q2,PRINTING AND REPRODUCTION,"10,157.88","2,743.96"
C001051,HON. JOHN R. CARTER,2010,2010Q2,OTHER SERVICES,"25,628.18","15,735.18"
C001051,HON. JOHN R. CARTER,2010,2010Q2,SUPPLIES AND MATERIALS,"12,932.41","5,982.91"
C001051,HON. JOHN R. CARTER,2010,2010Q2,EQUIPMENT,"11,057.09","10,186.01"
C001075,HON. BILL CASSIDY,2010,2010Q2,FRANKED MAIL,"110,541.32","88,868.32"
C001075,HON. BILL CASSIDY,2010,2010Q2,PERSONNEL COMPENSATION,"431,866.78","215,411.12"
C001075,HON. BILL CASSIDY,2010,2010Q2,TRAVEL,"27,010.63","19,562.47"
C001075,HON. BILL CASSIDY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","92,581.65","69,500.38"
C001075,HON. BILL CASSIDY,2010,2010Q2,PRINTING AND REPRODUCTION,"5,076.84","3,754.95"
C001075,HON. BILL CASSIDY,2010,2010Q2,OTHER SERVICES,"17,319.00","17,248.50"
C001075,HON. BILL CASSIDY,2010,2010Q2,SUPPLIES AND MATERIALS,"8,859.88","6,215.64"
C001075,HON. BILL CASSIDY,2010,2010Q2,EQUIPMENT,"5,919.87","1,995.50"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,FRANKED MAIL,"5,563.12","3,187.98"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,PERSONNEL COMPENSATION,"491,042.26","237,357.83"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,TRAVEL,"15,465.42","10,505.86"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","88,606.19","54,406.99"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,PRINTING AND REPRODUCTION,"2,404.13","1,580.83"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,OTHER SERVICES,"14,340.36","7,700.34"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,SUPPLIES AND MATERIALS,"12,113.74","6,668.62"
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,EQUIPMENT,"11,436.50","6,735.75"
C001066,HON. KATHY CASTOR,2010,2010Q2,FRANKED MAIL,"63,751.39","43,864.74"
C001066,HON. KATHY CASTOR,2010,2010Q2,PERSONNEL COMPENSATION,"418,661.94","211,322.08"
C001066,HON. KATHY CASTOR,2010,2010Q2,TRAVEL,"35,332.52","30,244.65"
C001066,HON. KATHY CASTOR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","42,302.02","25,762.53"
C001066,HON. KATHY CASTOR,2010,2010Q2,PRINTING AND REPRODUCTION,"20,467.60","1,748.35"
C001066,HON. KATHY CASTOR,2010,2010Q2,OTHER SERVICES,"28,654.29","15,393.00"
C001066,HON. KATHY CASTOR,2010,2010Q2,SUPPLIES AND MATERIALS,"5,169.09","2,800.05"
C001066,HON. KATHY CASTOR,2010,2010Q2,EQUIPMENT,"1,754.50","1,504.75"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,FRANKED MAIL,"3,445.54","1,461.70"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,PERSONNEL COMPENSATION,"428,222.41","212,250.07"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,TRAVEL,"34,941.89","21,733.82"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","36,631.53","19,697.57"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,PRINTING AND REPRODUCTION,"3,175.30","3,141.50"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,OTHER SERVICES,"21,782.34","21,782.34"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,SUPPLIES AND MATERIALS,"11,276.27","4,838.55"
C001076,HON. JASON CHAFFETZ,2010,2010Q2,EQUIPMENT,"1,622.95",884.86
C001058,HON. BEN CHANDLER,2010,2010Q2,FRANKED MAIL,"1,585.67","1,381.88"
C001058,HON. BEN CHANDLER,2010,2010Q2,PERSONNEL COMPENSATION,"505,419.17","254,796.33"
C001058,HON. BEN CHANDLER,2010,2010Q2,TRAVEL,"18,995.51","12,637.61"
C001058,HON. BEN CHANDLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","46,215.54","24,204.76"
C001058,HON. BEN CHANDLER,2010,2010Q2,PRINTING AND REPRODUCTION,235.00,235.00
C001058,HON. BEN CHANDLER,2010,2010Q2,OTHER SERVICES,"16,084.00","8,042.00"
C001058,HON. BEN CHANDLER,2010,2010Q2,SUPPLIES AND MATERIALS,"5,664.94","3,738.62"
C001058,HON. BEN CHANDLER,2010,2010Q2,EQUIPMENT,"4,437.48","2,218.74"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,FRANKED MAIL,"46,289.19","14,650.97"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,PERSONNEL COMPENSATION,"421,702.60","219,530.94"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,TRAVEL,"61,177.93","52,751.71"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","46,374.38","27,770.92"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,PRINTING AND REPRODUCTION,"32,573.19","31,981.84"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,OTHER SERVICES,"34,467.00","12,821.00"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,SUPPLIES AND MATERIALS,"9,727.60","6,670.99"
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,EQUIPMENT,"4,569.49","3,749.55"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,FRANKED MAIL,753.63,554.63
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,PERSONNEL COMPENSATION,"473,521.87","244,036.04"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,TRAVEL,"52,374.05","28,325.66"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","72,595.29","38,043.79"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,PRINTING AND REPRODUCTION,740.27,705.17
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,OTHER SERVICES,"16,588.59","11,478.20"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,SUPPLIES AND MATERIALS,"16,414.45","8,742.46"
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,EQUIPMENT,"2,113.83","1,048.83"
C001080,HON. JUDY CHU,2010,2010Q2,FRANKED MAIL,"18,678.52","1,237.74"
C001080,HON. JUDY CHU,2010,2010Q2,PERSONNEL COMPENSATION,"348,558.28","184,756.43"
C001080,HON. JUDY CHU,2010,2010Q2,TRAVEL,"25,376.69","10,151.19"
C001080,HON. JUDY CHU,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,632.75","25,656.66"
C001080,HON. JUDY CHU,2010,2010Q2,PRINTING AND REPRODUCTION,"12,218.85","10,528.85"
C001080,HON. JUDY CHU,2010,2010Q2,OTHER SERVICES,"17,894.88","8,947.00"
C001080,HON. JUDY CHU,2010,2010Q2,SUPPLIES AND MATERIALS,"13,883.09","9,411.70"
C001080,HON. JUDY CHU,2010,2010Q2,EQUIPMENT,"2,513.77","1,751.77"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,FRANKED MAIL,"11,640.18","11,491.32"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,PERSONNEL COMPENSATION,"426,813.73","210,802.76"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,TRAVEL,"13,859.14","9,986.89"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,499.89","28,110.90"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,PRINTING AND REPRODUCTION,"20,499.69","20,189.69"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,OTHER SERVICES,"14,106.75","7,635.40"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,SUPPLIES AND MATERIALS,"12,882.33","8,066.82"
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,EQUIPMENT,"1,056.00",528.00
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,FRANKED MAIL,"44,631.70","44,376.79"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,PERSONNEL COMPENSATION,"532,019.56","288,375.01"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,TRAVEL,"18,736.56","13,703.07"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","63,667.34","35,631.22"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,PRINTING AND REPRODUCTION,"33,730.96","33,711.16"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,OTHER SERVICES,"25,952.94","15,195.59"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,SUPPLIES AND MATERIALS,"5,470.73","3,929.55"
C001049,HON. WILLIAM LACY CLAY,2010,2010Q2,EQUIPMENT,"1,572.00",786.00
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,FRANKED MAIL,"3,975.49","2,043.26"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,PERSONNEL COMPENSATION,"453,105.55","225,716.62"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,TRAVEL,"35,895.44","33,161.93"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,013.36","27,985.58"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,PRINTING AND REPRODUCTION,"1,739.50","1,722.90"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,OTHER SERVICES,"29,651.93","15,232.80"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,SUPPLIES AND MATERIALS,"30,706.88","20,695.91"
C001061,HON. EMANUEL CLEAVER,2010,2010Q2,EQUIPMENT,"3,607.62","1,803.81"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,FRANKED MAIL,"1,000.76",614.59
C000537,HON. JAMES E CLYBURN,2010,2010Q2,PERSONNEL COMPENSATION,"491,913.37","250,535.43"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,TRAVEL,"27,017.02","19,062.93"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","59,086.12","31,196.43"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,PRINTING AND REPRODUCTION,562.58,227.98
C000537,HON. JAMES E CLYBURN,2010,2010Q2,OTHER SERVICES,"24,685.60","11,474.00"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,SUPPLIES AND MATERIALS,"10,921.11","6,916.17"
C000537,HON. JAMES E CLYBURN,2010,2010Q2,EQUIPMENT,"10,295.27","5,473.46"
C000556,HON. HOWARD COBLE,2010,2010Q2,FRANKED MAIL,"4,071.69","2,568.63"
C000556,HON. HOWARD COBLE,2010,2010Q2,PERSONNEL COMPENSATION,"498,603.18","252,102.69"
C000556,HON. HOWARD COBLE,2010,2010Q2,TRAVEL,"24,704.82","19,593.55"
C000556,HON. HOWARD COBLE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","53,912.75","27,533.23"
C000556,HON. HOWARD COBLE,2010,2010Q2,PRINTING AND REPRODUCTION,"1,638.24","1,327.24"
C000556,HON. HOWARD COBLE,2010,2010Q2,OTHER SERVICES,"27,834.00","21,092.00"
C000556,HON. HOWARD COBLE,2010,2010Q2,SUPPLIES AND MATERIALS,"11,571.87","3,741.96"
C000556,HON. HOWARD COBLE,2010,2010Q2,EQUIPMENT,"1,649.99",821.37
C001077,HON. MIKE COFFMAN,2010,2010Q2,FRANKED MAIL,"1,479.95",770.90
C001077,HON. MIKE COFFMAN,2010,2010Q2,PERSONNEL COMPENSATION,"499,286.58","256,541.04"
C001077,HON. MIKE COFFMAN,2010,2010Q2,TRAVEL,"21,141.09","15,473.43"
C001077,HON. MIKE COFFMAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","39,219.92","22,751.37"
C001077,HON. MIKE COFFMAN,2010,2010Q2,PRINTING AND REPRODUCTION,245.35,205.45
C001077,HON. MIKE COFFMAN,2010,2010Q2,OTHER SERVICES,"19,484.11","13,191.48"
C001077,HON. MIKE COFFMAN,2010,2010Q2,SUPPLIES AND MATERIALS,"6,696.65","1,987.24"
C001077,HON. MIKE COFFMAN,2010,2010Q2,EQUIPMENT,343.98,171.99
C001068,HON. STEVE COHEN,2010,2010Q2,FRANKED MAIL,"83,409.56","61,466.40"
C001068,HON. STEVE COHEN,2010,2010Q2,PERSONNEL COMPENSATION,"454,212.28","225,327.86"
C001068,HON. STEVE COHEN,2010,2010Q2,TRAVEL,"27,627.74","15,637.44"
C001068,HON. STEVE COHEN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","78,949.08","41,827.26"
C001068,HON. STEVE COHEN,2010,2010Q2,PRINTING AND REPRODUCTION,"62,437.34","50,736.50"
C001068,HON. STEVE COHEN,2010,2010Q2,OTHER SERVICES,"21,945.85","11,346.32"
C001068,HON. STEVE COHEN,2010,2010Q2,SUPPLIES AND MATERIALS,"31,172.43","19,913.90"
C001068,HON. STEVE COHEN,2010,2010Q2,EQUIPMENT,"1,356.77","1,356.77"
C001053,HON. TOM COLE,2010,2010Q2,FRANKED MAIL,"47,243.01","29,411.26"
C001053,HON. TOM COLE,2010,2010Q2,PERSONNEL COMPENSATION,"454,446.62","227,709.01"
C001053,HON. TOM COLE,2010,2010Q2,TRAVEL,"27,282.03","22,920.05"
C001053,HON. TOM COLE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","47,992.27","25,771.37"
C001053,HON. TOM COLE,2010,2010Q2,PRINTING AND REPRODUCTION,"47,668.45","47,514.45"
C001053,HON. TOM COLE,2010,2010Q2,OTHER SERVICES,"19,912.50","7,975.00"
C001053,HON. TOM COLE,2010,2010Q2,SUPPLIES AND MATERIALS,"18,513.82","4,242.05"
C001053,HON. TOM COLE,2010,2010Q2,EQUIPMENT,"7,401.44","6,103.22"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,FRANKED MAIL,"4,281.06","1,103.84"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,PERSONNEL COMPENSATION,"467,775.08","241,958.42"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,TRAVEL,"55,617.08","28,402.94"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","34,552.67","21,002.11"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,PRINTING AND REPRODUCTION,"1,071.90",516.60
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,OTHER SERVICES,"30,500.36","10,740.18"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,SUPPLIES AND MATERIALS,"7,174.30","3,916.88"
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q2,EQUIPMENT,"1,917.71",797.28
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,FRANKED MAIL,"25,461.21","21,605.89"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,PERSONNEL COMPENSATION,"421,080.63","210,383.32"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,TRAVEL,"5,078.82","4,158.00"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,990.23","32,810.94"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,PRINTING AND REPRODUCTION,"30,707.32","29,916.62"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,OTHER SERVICES,"18,829.26","9,414.63"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,SUPPLIES AND MATERIALS,"19,579.81","16,179.70"
C001078,HON. GERALD E ″GERRY″ CONNOLLY,2010,2010Q2,EQUIPMENT,"1,584.27",759.63
C000714,HON. JOHN CONYERS JR,2010,2010Q2,FRANKED MAIL,404.21,318.99
C000714,HON. JOHN CONYERS JR,2010,2010Q2,PERSONNEL COMPENSATION,"550,005.05","276,576.61"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,TRAVEL,"27,685.53","15,521.94"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","76,141.91","38,109.14"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,PRINTING AND REPRODUCTION,"18,939.10","18,507.80"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,OTHER SERVICES,"27,189.29","16,486.90"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,SUPPLIES AND MATERIALS,"29,145.44","18,095.69"
C000714,HON. JOHN CONYERS JR,2010,2010Q2,EQUIPMENT,"2,443.80","1,604.40"
C000754,HON. JIM COOPER,2010,2010Q2,FRANKED MAIL,"1,839.18","1,439.77"
C000754,HON. JIM COOPER,2010,2010Q2,PERSONNEL COMPENSATION,"585,364.53","300,013.15"
C000754,HON. JIM COOPER,2010,2010Q2,TRAVEL,"23,647.64","17,262.98"
C000754,HON. JIM COOPER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","33,764.76","19,059.54"
C000754,HON. JIM COOPER,2010,2010Q2,PRINTING AND REPRODUCTION,"2,051.76","1,186.68"
C000754,HON. JIM COOPER,2010,2010Q2,OTHER SERVICES,"29,200.10","14,221.96"
C000754,HON. JIM COOPER,2010,2010Q2,SUPPLIES AND MATERIALS,"13,258.06","7,228.11"
C000754,HON. JIM COOPER,2010,2010Q2,EQUIPMENT,"1,245.92",655.34
C001059,HON. JIM COSTA,2010,2010Q2,FRANKED MAIL,731.00,516.50
C001059,HON. JIM COSTA,2010,2010Q2,PERSONNEL COMPENSATION,"548,016.95","277,857.19"
C001059,HON. JIM COSTA,2010,2010Q2,TRAVEL,"16,865.66","15,543.66"
C001059,HON. JIM COSTA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","61,577.62","33,903.94"
C001059,HON. JIM COSTA,2010,2010Q2,PRINTING AND REPRODUCTION,722.10,668.00
C001059,HON. JIM COSTA,2010,2010Q2,OTHER SERVICES,"26,007.71","19,555.71"
C001059,HON. JIM COSTA,2010,2010Q2,SUPPLIES AND MATERIALS,"39,429.47","21,516.05"
C001059,HON. JIM COSTA,2010,2010Q2,EQUIPMENT,"1,236.00",618.00
C000794,HON. JERRY F COSTELLO,2010,2010Q2,FRANKED MAIL,"83,831.21","80,748.78"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,PERSONNEL COMPENSATION,"402,400.00","210,499.74"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,TRAVEL,"8,074.54","6,079.55"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","38,338.77","20,802.75"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,PRINTING AND REPRODUCTION,"42,258.54","42,205.54"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,OTHER SERVICES,"30,747.78","16,537.36"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,SUPPLIES AND MATERIALS,"9,551.85","6,308.66"
C000794,HON. JERRY F COSTELLO,2010,2010Q2,EQUIPMENT,"5,151.19","3,502.69"
C001069,HON. JOE COURTNEY,2010,2010Q2,FRANKED MAIL,"34,023.80","33,153.22"
C001069,HON. JOE COURTNEY,2010,2010Q2,PERSONNEL COMPENSATION,"485,283.86","244,074.88"
C001069,HON. JOE COURTNEY,2010,2010Q2,TRAVEL,"22,725.31","15,305.86"
C001069,HON. JOE COURTNEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","41,088.98","21,506.54"
C001069,HON. JOE COURTNEY,2010,2010Q2,PRINTING AND REPRODUCTION,"18,580.20","18,401.00"
